"","Continent","Country","PlotID","Plot.Code","PlotViewID","Plot.Name","Plot.View.Name","PI","TreeID","Tag.No","Sub.Plot.T1","Sub.Plot.T2","Standardised.SubPlot.T1","X","Y","Standardised.X","Standardised.Y","AllometricRegionID","Family","Genus","Species","Sub.Species","Variety","Original.Identification","Recommended.Family","Recommended.Species","Recommended.Subspecies","Recommended.Variety","FamilyAPGID","GenusID","SpeciesID","SubSpeciesID","Census.No","Census.Date","Voucher.Code","Stem.Group.ID","Main.Stem.Tag","D0","D1","DPOMtMinus1","D2","D3","D4","POM0","POM","F1","F2","F3","F4","Extra.D0","Extra.D","Extra.DPOMtMinus1","Extra.D2","Extra.D3","Extra.D4","Extra.POM0","Extra.POM","Extra.F3","Extra.F4","CI","LI","CF","CD1","CD2","Height","F5","Height.Broken.At","Comments"
"1","South America","BRAZIL",9520,"PNA-02",11548,"Parna de Aparados da Serra area 2","Main Plot View","Sandra Cristina Müller",4823139,"1686","I2NE3.2","NE",NA,NA,NA,NA,NA,5,"Myrtaceae","Myrceugenia","Myrceugenia ovata",NA,NA,"Myrceugenia ovata","Myrtaceae","Myrceugenia ovata",NA,NA,408,16890,423250,NA,1,2014.122,NA,0,"",13,13,NA,13,13,13,1300,1300,"a","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.1,1,NA,""
"2","South America","BRAZIL",9520,"PNA-02",11548,"Parna de Aparados da Serra area 2","Main Plot View","Sandra Cristina Müller",4823139,"1686","I2NE3.2","NE",NA,NA,NA,NA,NA,5,"Myrtaceae","Myrceugenia","Myrceugenia ovata",NA,NA,"Myrceugenia ovata","Myrtaceae","Myrceugenia ovata",NA,NA,408,16890,423250,NA,2,2019.644,NA,0,"",12,12,NA,12,12,12,1300,1300,"a","1",0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0.5,2.1,1,NA,""
"3","South America","BRAZIL",9520,"PNA-02",11548,"Parna de Aparados da Serra area 2","Main Plot View","Sandra Cristina Müller",4823134,"1682","I2NE2.4","NE",NA,NA,NA,NA,NA,5,"Myrtaceae","Myrceugenia","Myrceugenia mesomischa",NA,NA,"Myrceugenia mesomischa","Myrtaceae","Myrceugenia mesomischa",NA,NA,408,16890,423237,NA,1,2014.122,NA,0,"",23,23,NA,23,23,23,1300,1300,"a","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.5,1,NA,""
"4","South America","BRAZIL",9520,"PNA-02",11548,"Parna de Aparados da Serra area 2","Main Plot View","Sandra Cristina Müller",4823134,"1682","I2NE2.4","NE",NA,NA,NA,NA,NA,5,"Myrtaceae","Myrceugenia","Myrceugenia mesomischa",NA,NA,"Myrceugenia mesomischa","Myrtaceae","Myrceugenia mesomischa",NA,NA,408,16890,423237,NA,2,2019.644,NA,0,"",22,22,NA,22,22,22,1300,1300,"a","1",0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8,0.8,4,1,NA,""
"5","South America","BRAZIL",9520,"PNA-02",11548,"Parna de Aparados da Serra area 2","Main Plot View","Sandra Cristina Müller",4823135,"1683","I2NE2.4","NE",NA,NA,NA,NA,NA,5,"Myrtaceae","Myrceugenia","Myrceugenia myrcioides",NA,NA,"Myrceugenia myrcioides","Myrtaceae","Myrceugenia myrcioides",NA,NA,408,16890,423244,NA,1,2014.122,NA,0,"",34,34,NA,34,34,34,1300,1300,"a","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5,1,NA,""
"6","South America","BRAZIL",9520,"PNA-02",11548,"Parna de Aparados da Serra area 2","Main Plot View","Sandra Cristina Müller",4823135,"1683","I2NE2.4","NE",NA,NA,NA,NA,NA,5,"Myrtaceae","Myrceugenia","Myrceugenia myrcioides",NA,NA,"Myrceugenia myrcioides","Myrtaceae","Myrceugenia myrcioides",NA,NA,408,16890,423244,NA,2,2019.644,NA,0,"",0,0,NA,0,0,0,0,0,"0","bps",0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"7","South America","BRAZIL",9520,"PNA-02",11548,"Parna de Aparados da Serra area 2","Main Plot View","Sandra Cristina Müller",4823116,"1665","I2SE6.4","SE",NA,NA,NA,NA,NA,5,"Myrtaceae","Myrceugenia","Myrceugenia myrcioides",NA,NA,"Myrceugenia myrcioides","Myrtaceae","Myrceugenia myrcioides",NA,NA,408,16890,423244,NA,1,2014.122,NA,0,"",15,15,NA,15,15,15,1300,1300,"a","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.3,1,NA,""
"8","South America","BRAZIL",9520,"PNA-02",11548,"Parna de Aparados da Serra area 2","Main Plot View","Sandra Cristina Müller",4823116,"1665","I2SE6.4","SE",NA,NA,NA,NA,NA,5,"Myrtaceae","Myrceugenia","Myrceugenia myrcioides",NA,NA,"Myrceugenia myrcioides","Myrtaceae","Myrceugenia myrcioides",NA,NA,408,16890,423244,NA,2,2019.644,NA,0,"",15,15,NA,15,15,15,1300,1300,"a","1",0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.5,2,1,NA,""
"9","South America","BRAZIL",9520,"PNA-02",11548,"Parna de Aparados da Serra area 2","Main Plot View","Sandra Cristina Müller",4823125,"1674","I2NE2.2","NE",NA,NA,NA,NA,NA,5,"Myrtaceae","Myrceugenia","Myrceugenia cucullata",NA,NA,"Myrceugenia cucullata","Myrtaceae","Myrceugenia cucullata",NA,NA,408,16890,423200,NA,1,2014.122,NA,0,"",19,19,NA,19,19,19,1300,1300,"a","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,NA,""
"10","South America","BRAZIL",9520,"PNA-02",11548,"Parna de Aparados da Serra area 2","Main Plot View","Sandra Cristina Müller",4823125,"1674","I2NE2.2","NE",NA,NA,NA,NA,NA,5,"Myrtaceae","Myrceugenia","Myrceugenia cucullata",NA,NA,"Myrceugenia cucullata","Myrtaceae","Myrceugenia cucullata",NA,NA,408,16890,423200,NA,2,2019.644,NA,0,"",21,21,NA,21,21,21,1300,1300,"a","1",0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,3.5,1,NA,""
"11","South America","BRAZIL",9520,"PNA-02",11548,"Parna de Aparados da Serra area 2","Main Plot View","Sandra Cristina Müller",4823126,"1675","I2NE2.2","NE",NA,NA,NA,NA,NA,5,"Myrtaceae","Myrceugenia","Myrceugenia myrcioides",NA,NA,"Myrceugenia myrcioides","Myrtaceae","Myrceugenia myrcioides",NA,NA,408,16890,423244,NA,1,2014.122,NA,0,"",18,18,NA,18,18,18,1300,1300,"a","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5,1,NA,""
"12","South America","BRAZIL",9520,"PNA-02",11548,"Parna de Aparados da Serra area 2","Main Plot View","Sandra Cristina Müller",4823126,"1675","I2NE2.2","NE",NA,NA,NA,NA,NA,5,"Myrtaceae","Myrceugenia","Myrceugenia myrcioides",NA,NA,"Myrceugenia myrcioides","Myrtaceae","Myrceugenia myrcioides",NA,NA,408,16890,423244,NA,2,2019.644,NA,0,"",19,19,NA,19,19,19,1300,1300,"a","1",0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0.5,2.8,1,NA,""
"13","South America","BRAZIL",9520,"PNA-02",11548,"Parna de Aparados da Serra area 2","Main Plot View","Sandra Cristina Müller",4823127,"1676","I2NE2.2","NE",NA,NA,NA,NA,NA,5,"Myrtaceae","Myrceugenia","Myrceugenia mesomischa",NA,NA,"Myrceugenia mesomischa","Myrtaceae","Myrceugenia mesomischa",NA,NA,408,16890,423237,NA,1,2014.122,NA,0,"",17,17,NA,17,17,17,1300,1300,"a","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5,1,NA,""
"14","South America","BRAZIL",9520,"PNA-02",11548,"Parna de Aparados da Serra area 2","Main Plot View","Sandra Cristina Müller",4823127,"1676","I2NE2.2","NE",NA,NA,NA,NA,NA,5,"Myrtaceae","Myrceugenia","Myrceugenia mesomischa",NA,NA,"Myrceugenia mesomischa","Myrtaceae","Myrceugenia mesomischa",NA,NA,408,16890,423237,NA,2,2019.644,NA,0,"",15,15,NA,15,15,15,1300,1300,"a","1",0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0.5,3,1,NA,""
"15","South America","BRAZIL",9520,"PNA-02",11548,"Parna de Aparados da Serra area 2","Main Plot View","Sandra Cristina Müller",4823128,"1677","I2NE2.2","NE",NA,NA,NA,NA,NA,5,"Myrtaceae","Myrceugenia","Myrceugenia mesomischa",NA,NA,"Myrceugenia mesomischa","Myrtaceae","Myrceugenia mesomischa",NA,NA,408,16890,423237,NA,1,2014.122,NA,0,"",15,15,NA,15,15,15,1300,1300,"a","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5,1,NA,""
"16","South America","BRAZIL",9520,"PNA-02",11548,"Parna de Aparados da Serra area 2","Main Plot View","Sandra Cristina Müller",4823128,"1677","I2NE2.2","NE",NA,NA,NA,NA,NA,5,"Myrtaceae","Myrceugenia","Myrceugenia mesomischa",NA,NA,"Myrceugenia mesomischa","Myrtaceae","Myrceugenia mesomischa",NA,NA,408,16890,423237,NA,2,2019.644,NA,0,"",15,15,NA,15,15,15,1300,1300,"a","1",0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0.5,3,1,NA,""
"17","South America","BRAZIL",9520,"PNA-02",11548,"Parna de Aparados da Serra area 2","Main Plot View","Sandra Cristina Müller",4823165,"3238","I2SE5.1","SE",NA,NA,NA,NA,NA,5,"Myrtaceae","Myrceugenia","Myrceugenia myrcioides",NA,NA,"Myrceugenia myrcioides","Myrtaceae","Myrceugenia myrcioides",NA,NA,408,16890,423244,NA,2,2019.644,NA,0,"",12,12,NA,12,12,12,1300,1300,"an","1",0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0.5,2,1,NA,""
"18","South America","BRAZIL",9520,"PNA-02",11548,"Parna de Aparados da Serra area 2","Main Plot View","Sandra Cristina Müller",4823156,"3234","I2SW9.3","SW",NA,NA,NA,NA,NA,5,"Myrtaceae","Myrceugenia","Myrceugenia myrcioides",NA,NA,"Myrceugenia myrcioides","Myrtaceae","Myrceugenia myrcioides",NA,NA,408,16890,423244,NA,2,2019.644,NA,0,"",11,11,NA,11,11,11,1300,1300,"an","1",0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,1,NA,""
"19","South America","BRAZIL",9520,"PNA-02",11548,"Parna de Aparados da Serra area 2","Main Plot View","Sandra Cristina Müller",4823167,"3240","I2SE5.4","SE",NA,NA,NA,NA,NA,5,"Myrtaceae","Myrceugenia","Myrceugenia myrcioides",NA,NA,"Myrceugenia myrcioides","Myrtaceae","Myrceugenia myrcioides",NA,NA,408,16890,423244,NA,2,2019.644,NA,0,"",14,14,NA,14,14,14,1300,1300,"an","1",0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2.5,1,NA,""
"20","South America","BRAZIL",9520,"PNA-02",11548,"Parna de Aparados da Serra area 2","Main Plot View","Sandra Cristina Müller",4823168,"3241","I2SE5.4","SE",NA,NA,NA,NA,NA,5,"Myrtaceae","Myrceugenia","Myrceugenia myrcioides",NA,NA,"Myrceugenia myrcioides","Myrtaceae","Myrceugenia myrcioides",NA,NA,408,16890,423244,NA,2,2019.644,NA,0,"",12,12,NA,12,12,12,1300,1300,"an","1",0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0.5,2.5,1,NA,""
"21","South America","BRAZIL",9520,"PNA-02",11548,"Parna de Aparados da Serra area 2","Main Plot View","Sandra Cristina Müller",4823170,"3243","I2SE6.3","SE",NA,NA,NA,NA,NA,5,"Myrtaceae","Myrceugenia","Myrceugenia myrcioides",NA,NA,"Myrceugenia myrcioides","Myrtaceae","Myrceugenia myrcioides",NA,NA,408,16890,423244,NA,2,2019.644,NA,0,"",31,31,NA,31,31,31,1300,1300,"an","1",0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5,1,4.5,1,NA,""
"22","South America","BRAZIL",9520,"PNA-02",11548,"Parna de Aparados da Serra area 2","Main Plot View","Sandra Cristina Müller",4823171,"3244","I2SE6.4","SE",NA,NA,NA,NA,NA,5,"Myrtaceae","Myrceugenia","Myrceugenia myrcioides",NA,NA,"Myrceugenia myrcioides","Myrtaceae","Myrceugenia myrcioides",NA,NA,408,16890,423244,NA,2,2019.644,NA,0,"",16,16,NA,16,16,16,1300,1300,"an","1",0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0.5,2.5,1,NA,""
"23","South America","BRAZIL",9520,"PNA-02",11548,"Parna de Aparados da Serra area 2","Main Plot View","Sandra Cristina Müller",4823148,"3226","I2NW12.1","NW",NA,NA,NA,NA,NA,5,"Myrtaceae","Myrceugenia","Myrceugenia myrcioides",NA,NA,"Myrceugenia myrcioides","Myrtaceae","Myrceugenia myrcioides",NA,NA,408,16890,423244,NA,2,2019.644,NA,0,"",23,23,NA,23,23,23,1300,1300,"an","1",0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0.5,2.5,1,NA,""
"24","South America","BRAZIL",9520,"PNA-02",11548,"Parna de Aparados da Serra area 2","Main Plot View","Sandra Cristina Müller",4823149,"3227","I2SW8.1","SW",NA,NA,NA,NA,NA,5,"Myrtaceae","Myrceugenia","Myrceugenia myrcioides",NA,NA,"Myrceugenia myrcioides","Myrtaceae","Myrceugenia myrcioides",NA,NA,408,16890,423244,NA,2,2019.644,NA,0,"",14,14,NA,14,14,14,1300,1300,"an","1",0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2.5,1,NA,""
"25","South America","BRAZIL",9520,"PNA-02",11548,"Parna de Aparados da Serra area 2","Main Plot View","Sandra Cristina Müller",4823150,"3228","I2SW8.2","SW",NA,NA,NA,NA,NA,5,"Myrtaceae","Myrceugenia","Myrceugenia myrcioides",NA,NA,"Myrceugenia myrcioides","Myrtaceae","Myrceugenia myrcioides",NA,NA,408,16890,423244,NA,2,2019.644,NA,0,"",17,17,NA,17,17,17,1300,1300,"an","1",0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.5,2.5,1,NA,""
"26","South America","BRAZIL",9520,"PNA-02",11548,"Parna de Aparados da Serra area 2","Main Plot View","Sandra Cristina Müller",4823151,"3229","I2SW8.2","SW",NA,NA,NA,NA,NA,5,"Myrtaceae","Myrceugenia","Myrceugenia myrcioides",NA,NA,"Myrceugenia myrcioides","Myrtaceae","Myrceugenia myrcioides",NA,NA,408,16890,423244,NA,2,2019.644,NA,0,"",11,11,NA,11,11,11,1300,1300,"an","1",0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8,0.5,2.5,1,NA,""
"27","South America","BRAZIL",9520,"PNA-02",11548,"Parna de Aparados da Serra area 2","Main Plot View","Sandra Cristina Müller",4823152,"3230","I2SW8.2","SW",NA,NA,NA,NA,NA,5,"Myrtaceae","Myrceugenia","Myrceugenia myrcioides",NA,NA,"Myrceugenia myrcioides","Myrtaceae","Myrceugenia myrcioides",NA,NA,408,16890,423244,NA,2,2019.644,NA,0,"",11,11,NA,11,11,11,1300,1300,"an","1",0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0.8,3,1,NA,""
"28","South America","BRAZIL",9520,"PNA-02",11548,"Parna de Aparados da Serra area 2","Main Plot View","Sandra Cristina Müller",4823154,"3232","I2SW7.3","SW",NA,NA,NA,NA,NA,5,"Myrtaceae","Myrceugenia","Myrceugenia cucullata",NA,NA,"Myrceugenia cucullata","Myrtaceae","Myrceugenia cucullata",NA,NA,408,16890,423200,NA,2,2019.644,NA,0,"",12,12,NA,12,12,12,1300,1300,"an","1",0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,1,2,1,NA,""
"29","South America","BRAZIL",9520,"PNA-02",11548,"Parna de Aparados da Serra area 2","Main Plot View","Sandra Cristina Müller",4823110,"1660","I2SE6.3","SE",NA,NA,NA,NA,NA,5,"Myrtaceae","Myrceugenia","Myrceugenia myrcioides",NA,NA,"Myrceugenia myrcioides","Myrtaceae","Myrceugenia myrcioides",NA,NA,408,16890,423244,NA,1,2014.122,NA,0,"",25,25,NA,25,25,25,1300,1300,"a","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5,1,NA,""
"30","South America","BRAZIL",9520,"PNA-02",11548,"Parna de Aparados da Serra area 2","Main Plot View","Sandra Cristina Müller",4823110,"1660","I2SE6.3","SE",NA,NA,NA,NA,NA,5,"Myrtaceae","Myrceugenia","Myrceugenia myrcioides",NA,NA,"Myrceugenia myrcioides","Myrtaceae","Myrceugenia myrcioides",NA,NA,408,16890,423244,NA,2,2019.644,NA,0,"",11,11,NA,11,11,11,1300,1300,"a","1",0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0.5,2.5,1,NA,""
"31","South America","BRAZIL",9520,"PNA-02",11548,"Parna de Aparados da Serra area 2","Main Plot View","Sandra Cristina Müller",4823111,"1661","I2SE6.4","SE",NA,NA,NA,NA,NA,5,"Myrtaceae","Myrceugenia","Myrceugenia myrcioides",NA,NA,"Myrceugenia myrcioides","Myrtaceae","Myrceugenia myrcioides",NA,NA,408,16890,423244,NA,1,2014.122,NA,0,"",12,12,NA,12,12,12,1300,1300,"a","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.3,1,NA,""
"32","South America","BRAZIL",9520,"PNA-02",11548,"Parna de Aparados da Serra area 2","Main Plot View","Sandra Cristina Müller",4823111,"1661","I2SE6.4","SE",NA,NA,NA,NA,NA,5,"Myrtaceae","Myrceugenia","Myrceugenia myrcioides",NA,NA,"Myrceugenia myrcioides","Myrtaceae","Myrceugenia myrcioides",NA,NA,408,16890,423244,NA,2,2019.644,NA,0,"",12,12,NA,12,12,12,1300,1300,"a","1",0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0.5,2.5,1,NA,""
"33","South America","BRAZIL",9520,"PNA-02",11548,"Parna de Aparados da Serra area 2","Main Plot View","Sandra Cristina Müller",4823112,"1662","I2SE6.4","SE",NA,NA,NA,NA,NA,5,"Myrtaceae","Myrceugenia","Myrceugenia myrcioides",NA,NA,"Myrceugenia myrcioides","Myrtaceae","Myrceugenia myrcioides",NA,NA,408,16890,423244,NA,1,2014.122,NA,0,"",20,20,NA,20,20,20,1300,1300,"a","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA,""
"34","South America","BRAZIL",9520,"PNA-02",11548,"Parna de Aparados da Serra area 2","Main Plot View","Sandra Cristina Müller",4823112,"1662","I2SE6.4","SE",NA,NA,NA,NA,NA,5,"Myrtaceae","Myrceugenia","Myrceugenia myrcioides",NA,NA,"Myrceugenia myrcioides","Myrtaceae","Myrceugenia myrcioides",NA,NA,408,16890,423244,NA,2,2019.644,NA,0,"",0,0,NA,0,0,0,0,0,"0","kps",0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"35","South America","BRAZIL",9529,"EEA-01",11635,"Estacao Ecologica Aratinga area 1","Main Plot View","Sandra Cristina Müller",4828252,"2161b","P1NE3.4","NE",NA,NA,NA,NA,NA,5,"Myrtaceae","Myrceugenia","Myrceugenia myrcioides",NA,NA,"Myrceugenia myrcioides","Myrtaceae","Myrceugenia myrcioides",NA,NA,408,16890,423244,NA,1,2017.0315,NA,0,"",20,20,NA,20,20,20,1300,1300,"a","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA,""
"36","South America","BRAZIL",9529,"EEA-01",11635,"Estacao Ecologica Aratinga area 1","Main Plot View","Sandra Cristina Müller",4828252,"2161b","P1NE3.4","NE",NA,NA,NA,NA,NA,5,"Myrtaceae","Myrceugenia","Myrceugenia myrcioides",NA,NA,"Myrceugenia myrcioides","Myrtaceae","Myrceugenia myrcioides",NA,NA,408,16890,423244,NA,2,2022.951,NA,0,"",0,0,NA,0,0,0,0,0,"0","ku",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"37","South America","BRAZIL",9529,"EEA-01",11635,"Estacao Ecologica Aratinga area 1","Main Plot View","Sandra Cristina Müller",4828264,"2131","P1SE4.3","SE",NA,NA,NA,NA,NA,5,"Myrtaceae","Myrceugenia","Myrceugenia myrcioides",NA,NA,"Myrceugenia myrcioides","Myrtaceae","Myrceugenia myrcioides",NA,NA,408,16890,423244,NA,1,2017.0315,NA,0,"",18,18,NA,18,18,18,1300,1300,"a","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5,1,NA,""
"38","South America","BRAZIL",9529,"EEA-01",11635,"Estacao Ecologica Aratinga area 1","Main Plot View","Sandra Cristina Müller",4828264,"2131","P1SE4.3","SE",NA,NA,NA,NA,NA,5,"Myrtaceae","Myrceugenia","Myrceugenia myrcioides",NA,NA,"Myrceugenia myrcioides","Myrtaceae","Myrceugenia myrcioides",NA,NA,408,16890,423244,NA,2,2022.951,NA,0,"",0,0,NA,0,0,0,0,0,"0","kp",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"39","South America","BRAZIL",9529,"EEA-01",11635,"Estacao Ecologica Aratinga area 1","Main Plot View","Sandra Cristina Müller",4828265,"3815","P1SE4.2","SE",NA,NA,NA,NA,NA,5,"Myrtaceae","Myrceugenia","Myrceugenia myrcioides",NA,NA,"Myrceugenia myrcioides","Myrtaceae","Myrceugenia myrcioides",NA,NA,408,16890,423244,NA,1,2017.0315,NA,0,"",15,15,NA,15,15,15,1300,1300,"a","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA,""
"40","South America","BRAZIL",9529,"EEA-01",11635,"Estacao Ecologica Aratinga area 1","Main Plot View","Sandra Cristina Müller",4828265,"3815","P1SE4.2","SE",NA,NA,NA,NA,NA,5,"Myrtaceae","Myrceugenia","Myrceugenia myrcioides",NA,NA,"Myrceugenia myrcioides","Myrtaceae","Myrceugenia myrcioides",NA,NA,408,16890,423244,NA,2,2022.951,NA,0,"",22,22,NA,22,22,22,1300,1300,"a","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,4,1,NA,""
"41","South America","BRAZIL",9529,"EEA-01",11635,"Estacao Ecologica Aratinga area 1","Main Plot View","Sandra Cristina Müller",4828266,"2138","P1SE4.1","SE",NA,NA,NA,NA,NA,5,"Myrtaceae","Myrceugenia","Myrceugenia myrcioides",NA,NA,"Myrceugenia myrcioides","Myrtaceae","Myrceugenia myrcioides",NA,NA,408,16890,423244,NA,1,2017.0315,NA,0,"",44,44,NA,44,44,44,1300,1300,"a","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,1,NA,""
"42","South America","BRAZIL",9529,"EEA-01",11635,"Estacao Ecologica Aratinga area 1","Main Plot View","Sandra Cristina Müller",4828266,"2138","P1SE4.1","SE",NA,NA,NA,NA,NA,5,"Myrtaceae","Myrceugenia","Myrceugenia myrcioides",NA,NA,"Myrceugenia myrcioides","Myrtaceae","Myrceugenia myrcioides",NA,NA,408,16890,423244,NA,2,2022.951,NA,0,"",49,49,NA,49,49,49,1300,1300,"ah","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,7,1,NA,""
"43","South America","BRAZIL",9529,"EEA-01",11635,"Estacao Ecologica Aratinga area 1","Main Plot View","Sandra Cristina Müller",4828274,"2145","P1SE4.4","SE",NA,NA,NA,NA,NA,5,"Myrtaceae","Myrceugenia","Myrceugenia myrcioides",NA,NA,"Myrceugenia myrcioides","Myrtaceae","Myrceugenia myrcioides",NA,NA,408,16890,423244,NA,1,2017.0315,NA,0,"",16,16,NA,16,16,16,1300,1300,"a","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA,""
"44","South America","BRAZIL",9529,"EEA-01",11635,"Estacao Ecologica Aratinga area 1","Main Plot View","Sandra Cristina Müller",4828274,"2145","P1SE4.4","SE",NA,NA,NA,NA,NA,5,"Myrtaceae","Myrceugenia","Myrceugenia myrcioides",NA,NA,"Myrceugenia myrcioides","Myrtaceae","Myrceugenia myrcioides",NA,NA,408,16890,423244,NA,2,2022.951,NA,0,"",0,0,NA,0,0,0,0,0,"0","k",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"45","South America","BRAZIL",9529,"EEA-01",11635,"Estacao Ecologica Aratinga area 1","Main Plot View","Sandra Cristina Müller",4828275,"2146","P1SE4.3","SE",NA,NA,NA,NA,NA,5,"Myrtaceae","Myrceugenia","Myrceugenia myrcioides",NA,NA,"Myrceugenia myrcioides","Myrtaceae","Myrceugenia myrcioides",NA,NA,408,16890,423244,NA,1,2017.0315,NA,0,"",10,10,NA,10,10,10,1300,1300,"a","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.7,1,NA,""
"46","South America","BRAZIL",9529,"EEA-01",11635,"Estacao Ecologica Aratinga area 1","Main Plot View","Sandra Cristina Müller",4828275,"2146","P1SE4.3","SE",NA,NA,NA,NA,NA,5,"Myrtaceae","Myrceugenia","Myrceugenia myrcioides",NA,NA,"Myrceugenia myrcioides","Myrtaceae","Myrceugenia myrcioides",NA,NA,408,16890,423244,NA,2,2022.951,NA,0,"",0,0,NA,0,0,0,0,0,"0","kp",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"47","South America","BRAZIL",9529,"EEA-01",11635,"Estacao Ecologica Aratinga area 1","Main Plot View","Sandra Cristina Müller",4828278,"2148","P1SE4.3","SE",NA,NA,NA,NA,NA,5,"Myrtaceae","Myrceugenia","Myrceugenia myrcioides",NA,NA,"Myrceugenia myrcioides","Myrtaceae","Myrceugenia myrcioides",NA,NA,408,16890,423244,NA,1,2017.0315,NA,0,"",26,26,NA,26,26,26,1300,1300,"a","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.5,1,NA,""
